"","residuals"
"1133",0.114984222374077
"1134",0.0206617623669755
"1135",0.103435340156048
"1136",-0.00129410358320165
"1137",0.058991762267227
"1138",-0.143657196412284
"1139",-0.00156335848220578
"1140",-0.028502402773625
"1141",0.104544616123149
"1142",-0.0312760021046776
"1143",-0.0918681372311202
"1144",-0.0232563497634818
"1145",0.178294519730043
"1146",0.0466974823814615
"1147",0.0561047142919983
"1148",0.124343895914512
"1149",0.0394320369757666
"1150",-0.00899595424884002
"1151",0.00291293716389021
"1152",0.125097227533555
"1153",0.160744432703369
"1154",0.0600976081672547
"1155",0.0836878919900159
"1156",0.0339262997525889
"1157",-0.203538952491398
"1158",-0.0494777244239241
"1159",-0.0695423671852694
"1160",0.0919657051385974
"1161",0.0300120266466763
"1162",-0.0821923784274741
"1163",-0.0233749476686777
"1164",0.031905375119162
"1165",-0.109789688848281
"1166",-0.0173149228400252
"1167",0.128250038674529
"1168",-0.0489227929731389
"1169",-0.0118294494056957
"1170",-0.0793402219081266
"1171",0.167651231415674
"1172",-0.0111448645569542
"1173",0.126661100077259
"1174",-0.0120817341409612
"1175",0.0180612032834074
"1176",0.100112355968213
"1177",0.0168564046392397
"1178",0.115366492957791
"1179",0.0159251677088324
"1180",0.0646943639260968
"1181",0.0386693616948615
"1182",0.0814678360142615
"1183",-0.00702581519027405
"1184",0.0560107905651086
"1185",-0.026233266863619
"1186",-0.0292059809323089
"1187",0.0464802324486953
"1188",0.0979828764853939
"1189",-0.176591009890376
"1190",0.0538654372008023
"1191",0.0764111238090793
"1192",0.138369037683376
"1193",0.00690345750877774
"1194",0.0751069380299451
"1195",0.0348870109479164
"1196",0.0864364379045429
"1197",-0.0393283866016147
"1198",0.0790703948953647
"1199",0.0453144845664979
"1200",0.155651632156643
"1201",0.0554098590438801
"1202",0.143384950010016
"1203",0.0290584219259799
"1204",0.11694858720033
"1205",0.0478198523433089
"1206",0.0333842623271835
"1207",0.00836275967177444
"1208",0.00907772513290167
"1209",0.0630012825133527
"1210",0.166407724134128
"1211",-0.0400478679119458
"1212",0.0254609474587331
"1213",0.0538713758665981
"1214",0.135409680567808
"1215",0.0525559588493519
"1216",0.122858165308114
"1217",0.0385140524483505
"1218",0.0250581127471802
"1219",0.0261430244065861
"1220",0.076959608949379
"1221",-0.0661883792648658
"1222",0.0264696339831115
"1223",0.0833387331199926
"1224",0.0312897126146084
"1225",0.0291078583035509
"1226",0.0392319156562682
"1227",0.0863571762077052
"1228",-0.0168275415009517
"1229",-0.100751327889409
"1230",0.038234008223495
"1231",-0.024571383813
"1232",-0.0627551398416549
"1233",-0.0659288387181351
"1234",0.0640836544267023
"1235",-0.0165733582676178
"1236",0.00187954881337053
"1237",0.0673358649089741
"1238",-0.0806873897730817
"1239",0.040094625972119
"1240",-0.151796669322934
"1241",0.0801260214931362
"1242",-0.0142113188293188
"1243",0.0138798067301435
"1244",-0.0699745572310357
"1245",0.029619049883356
"1246",-0.173598951546072
"1247",0.10794521375591
"1248",-0.0569785679906661
"1249",-0.132288623704205
"1250",0.0634221731041859
"1251",0.138295007300664
"1252",-0.0587267807622403
"1253",0.0478891282691435
"1254",-0.0369204173801656
"1255",0.127776180980331
"1256",-0.0212350417125478
"1257",-0.00153072475381387
"1258",-0.0336476658574128
"1259",0.00170078640769885
"1260",-0.119505763886421
"1261",-0.0947463404855993
"1262",0.029240198611133
"1263",-0.0191282820954535
"1264",-0.0670780379923373
"1265",0.014699172078302
"1266",0.0295316060805247
"1267",0.0554238211584312
"1268",-0.0826145274782982
"1269",-0.165379610979218
"1270",0.0767270926805705
"1271",0.0407084953795018
"1272",-0.0545784077814102
"1273",0.000948551095517922
"1274",-0.0203906466203046
"1275",-0.0315057714435404
"1276",-0.0213233053408489
"1277",0.0878395651700493
"1278",0.136597349283168
"1279",0.0333080630660309
"1280",0.191723634034979
"1281",-0.0401459404864052
"1282",-0.0304550136920038
"1283",-0.0462373799070939
"1284",-0.00683570014749381
"1285",-0.109921010109835
"1286",-0.12911341488812
"1287",0.0975720368389748
"1288",-0.0528979731190282
"1289",-0.0464519591095115
"1290",-0.126759290016813
"1291",-0.0309326283231497
"1292",0.0224813333127784
"1293",0.0961615655257428
"1294",-0.115608351799119
"1295",-0.0204513576283789
"1296",-0.0610958771659458
"1297",0.0498546466133657
"1298",0.0317425787800518
"1299",-0.00893625513407106
"1300",0.111893326503296
"1301",-0.0251945462433444
"1302",0.00549566095768259
"1303",0.0167384514348499
"1304",0.0428573442391577
"1305",-0.0225980248100424
"1306",-0.0402603102771425
"1307",0.0928851797559988
"1308",-0.0739623097655606
"1309",0.0144255169307107
"1310",-0.0281386001517819
"1311",-0.0398737520535231
"1312",0.0353674545184288
"1313",0.00117312509038364
"1314",0.021314713390217
"1315",0.0708971909939656
"1316",-0.00874496473889711
"1317",-0.0300353576663674
"1318",0.0253693975053664
"1319",0.0673117974980428
"1320",0.0773420419378088
"1321",0.045271207242198
"1322",-0.0065628582088382
"1323",-0.0302486453279663
"1324",0.0437573756207332
"1325",0.0115993919661522
"1326",-0.00492651853078543
"1327",0.0860777131047199
"1328",-0.0107907665013141
"1329",0.0030035907887604
"1330",-6.66612941490715e-05
"1331",0.0459729604217433
"1332",0.069751189915573
"1333",-0.0147125361798054
"1334",0.0337829602071362
"1335",0.0108558200347512
"1336",-0.115032624888502
"1337",-0.0431434765343609
"1338",0.00363340960733419
"1339",0.00258050847574635
"1340",-0.0672857270511065
"1341",-0.142056573688265
"1342",-0.0496598130738717
"1343",0.0244238130178241
"1344",-0.0312544040297692
"1345",-0.0190574227432065
"1346",-0.185728561001374
"1347",-0.0722535499821759
"1348",0.00123838782296325
"1349",-0.0335015793980746
"1350",0.0912822140170175
"1351",0.0226224407544385
"1352",-0.111423819870749
"1353",0.0102471063600927
"1354",-0.0959802990754333
"1355",-0.0419681170126665
"1356",-0.0936771697459491
"1357",0.0677049060852479
"1358",0.00114110225400684
"1359",0.0467671064942286
"1360",-0.0534543846424941
"1361",-0.034082785143983
"1362",-0.091366699409421
"1363",-0.0786424946375583
"1364",-0.023111536932523
"1365",0.0597652223692701
"1366",0.00508648795410778
"1367",-0.0813011005661291
"1368",0.0327317189460978
"1369",0.00624487351623667
"1370",0.0732702572663158
"1371",0.0225357152532735
"1372",0.00134269208105847
"1373",-0.0701013173284732
"1374",0.00318652546818375
"1375",0.0853049520394958
"1376",-0.0169541063650063
"1377",-0.0289398810001284
"1378",-0.0200549700024342
"1379",-0.0345791137081115
"1380",0.0432660377976164
"1381",0.0252273582415472
"1382",0.0262080277648565
"1383",0.0121405234579868
"1384",-0.021296094408938
"1385",0.0303941631496628
"1386",-0.0106061398704588
"1387",-0.0134474532342533
"1388",0.000281238688800705
"1389",0.0869292864144346
"1390",-0.0208144800364417
"1391",0.0112990387101307
"1392",0.0203504236489853
"1393",0.019439371052767
"1394",-0.0451058632739928
"1395",0.0133637036935074
"1396",0.0549680789497694
"1397",0.0227066911816132
"1398",-0.0756665234746584
"1399",-0.0708426371453551
"1400",-0.0579119903526435
"1401",-0.0179753876789412
"1402",-0.0397883072960251
"1403",-0.102760184477601
"1404",-0.020515454652138
"1405",-0.13591739972938
"1406",-0.0373041562561964
"1407",0.0257491569999365
"1408",-0.093123519537119
"1409",-0.0648749266888091
"1410",0.1074592320855
"1411",0.023975274384026
"1412",-0.0171885147932837
"1413",0.0659937076832668
"1414",-0.0626221867575054
"1415",0.0338558598785881
"1416",-0.030254063491699
"1417",0.0198590233482018
"1418",0.116979724547045
"1419",0.0732175463510723
"1420",0.142415897389057
"1421",0.0381583777987012
"1422",-0.0444005698686817
"1423",0.0312782004831129
"1424",0.00763134427388446
"1425",0.0898109551595845
"1426",-0.00251390593148725
"1427",0.101195844517333
"1428",0.0376853155385742
"1429",-0.016030832719302
"1430",0.00654363887865715
"1431",-0.0204502069757192
"1432",-0.0520411936675397
"1433",-0.0457475620097778
"1434",-0.0252565094354175
"1435",-0.0684953468792935
"1436",-0.125294855156927
"1437",0.0279362287592876
"1438",-0.158883784183508
"1439",-0.159961187970579
"1440",-0.0175579542733933
"1441",-0.0782673388472458
"1442",0.0392193414099456
"1443",-0.0607982624531025
"1444",-0.0439257776155413
"1445",-0.000502965079474375
"1446",0.0720525148075871
"1447",-0.0598994776760367
"1448",0.0405295632554902
"1449",0.00548446189548653
"1450",0.0418853030785266
"1451",-0.00837182549766369
"1452",0.00107531050947197
"1453",0.025236817195973
"1454",-0.11061412975264
"1455",-0.0965734668440434
"1456",0.0368390842273975
"1457",-0.0241942144854256
"1458",-0.127266674936201
"1459",-0.0884939131530745
"1460",0.112466042696157
"1461",0.092761849278355
"1462",0.055159062063251
"1463",-0.0310013654205526
"1464",-0.0204328301037248
"1465",-0.0157079126047497
"1466",0.0199235474043312
"1467",0.0154357853964628
"1468",-0.00214166026578091
"1469",0.0271938006904405
"1470",-0.111085779107525
"1471",0.0308336909715217
"1472",-0.0855994895967452
"1473",0.0603321562571124
"1474",0.110400734549253
"1475",0.0467716255184861
"1476",0.110588146153747
"1477",0.0647569035345009
"1478",-0.0697012765557086
"1479",0.0759062629113923
"1480",0.097692127213239
"1481",-0.016039780299585
"1482",-0.0595400283537394
"1483",0.0279960853236229
"1484",0.0458130869948106
"1485",0.0406021213501136
"1486",-0.0638015741614277
"1487",-0.129238696674316
"1488",0.0462316687178063
"1489",0.0411972473677225
"1490",0.00565714016582052
"1491",0.00343753219497691
"1492",-0.111758226988567
"1493",-0.0281024860778918
"1494",-0.107171157875188
"1495",-0.191967259331746
"1496",-0.0339219529535692
"1497",-0.0740573718459411
"1498",0.114347429404566
"1499",0.00307228459700771
"1500",0.0378474686549425
"1501",0.0112758554997378
"1502",-0.0720840299450429
"1503",-0.0287393621166867
"1504",-0.0698891603092215
"1505",-0.0659010955398125
"1506",0.0476401720345217
"1507",-0.014804425830854
"1508",0.00846784747481009
"1509",0.0297893986962978
"1510",-0.0684061179321198
"1511",-0.0519879113517567
"1512",0.00505701129917164
"1513",-0.0383491357281143
"1514",0.0677467157711075
"1515",0.00792796290029952
"1516",0.0683756135339677
"1517",-0.018821213112136
"1518",-0.0167335762909265
"1519",-0.026815473353649
"1520",-0.0195181923079076
"1521",0.0168844982357517
"1522",0.0215753772679832
"1523",0.0464529532691441
"1524",-0.0388162943563471
"1525",-0.119259465757254
"1526",-0.0383381349136255
"1527",-0.0481611705637817
"1528",-0.0102336299883261
"1529",-0.035986830933937
"1530",0.00762196921384265
"1531",0.0242746483743973
"1532",-0.103763259850519
"1533",-0.105834421427557
"1534",-0.0104024699195839
"1535",-0.110749581461626
"1536",-0.0789859000021041
"1537",-0.039429829266511
"1538",-0.0260981734851373
"1539",-0.0436012008914606
"1540",0.0179391576788085
"1541",-0.0649543262329164
"1542",-0.0996458393805295
"1543",-0.0484836859838377
"1544",-0.0515755613735623
"1545",-0.115165254988825
"1546",-0.118285724680231
"1547",-0.0592773687148675
"1548",-0.0217130742015074
"1549",0.00300425090902515
"1550",-0.0804011087699948
"1551",-0.0439465281554701
"1552",0.0159195059971498
"1553",-0.0287757580897605
"1554",-0.0145974130919007
"1555",-0.00824646347481399
"1556",-0.0348729432032059
"1557",0.0161703854850175
"1558",0.00282954401616315
"1559",0.0496328526138166
"1560",-0.082515161991913
"1561",-0.123410087268154
"1562",-0.0823185018913055
"1563",-0.130536150880118
"1564",-0.0493945591965146
"1565",-0.0858155098622399
"1566",-0.169965899868302
"1567",-0.107351142610027
"1568",-0.112175493352425
"1569",-0.00547340132938059
"1570",-0.0605020646568764
"1571",-0.120983906736167
"1572",-0.13762465885809
"1573",-0.10402693166914
"1574",-0.0895875869942074
"1575",-0.0119516251675817
"1576",-0.0641538030642858
"1577",0.0241578573784299
"1578",-0.0947737514350865
"1579",0.0344420201308656
"1580",-0.0392180485738605
"1581",-0.0707968928064045
"1582",-0.0768914760898256
"1583",-0.0181828689864032
"1584",0.0153758913103937
"1585",-0.00275844386047564
"1586",-0.0814315492325084
"1587",-0.00351384988024034
"1588",0.0726832782017232
"1589",0.0383664714195407
"1590",-0.138408390364361
"1591",-0.0328326560009006
"1592",-0.0350133054761519
"1593",0.200057383866515
"1594",0.103823367439402
"1595",0.186829687663652
"1596",0.0624756864753763
"1597",-0.0248993967854858
"1598",-0.00140685484306335
"1599",0.214679045383906
"1600",0.11431949392935
"1601",-0.0838845803910771
"1602",0.068135468141114
"1603",0.028114300075753
"1604",0.0558099551941589
"1605",0.101893105305582
"1606",-0.0154017663876063
"1607",0.0169670239391678
"1608",-0.0429518148115033
"1609",-0.0930018221186018
"1610",0.0680116853500815
"1611",0.0210470941671143
"1612",-0.090041369549978
"1613",-0.0569045374543831
"1614",0.04233959148167
"1615",0.0396399126235039
"1616",0.120727437462082
"1617",0.175473578376735
"1618",0.114600640116142
"1619",0.0927064628930929
"1620",0.0490519444531611
"1621",-0.0413846289326414
"1622",-0.0521691696572311
"1623",0.0112802670378605
"1624",0.0379385747270367
"1625",-0.0385231964572388
"1626",0.0902706898486041
"1627",0.0638262096794904
"1628",0.108065833570705
"1629",-0.00884110903654031
"1630",-0.0265310743256379
"1631",-0.0488999734110138
"1632",0.114359063188882
"1633",0.0472622246980037
"1634",0.0109306156964405
"1635",0.22936741725358
"1636",-0.0593348918205538
"1637",-0.00523496997115112
"1638",0.0464070309533964
"1639",-0.0684961880782987
"1640",-0.0561693372599874
"1641",-0.0958121220127477
"1642",-0.0946066716710047
"1643",-0.0488168587428279
"1644",-0.103211749571931
"1645",0.0169781026531009
"1646",0.0301731425898601
"1647",-0.0664482143594377
"1648",-0.0617415377052371
"1649",-0.0641717897868835
"1650",-0.0101012192928127
"1651",0.00599701571147011
"1652",-0.0344865401993001
"1653",0.0606925238470523
"1654",-0.0416181135246371
"1655",0.0954986685894486
"1656",-0.00199387519808654
"1657",0.00565185431965768
"1658",0.0152641264317791
"1659",0.0722154302554946
"1660",0.0186848851686876
"1661",0.0543753284304583
"1662",-0.139248158378178
"1663",-0.120180981975396
"1664",-0.0285768943888308
"1665",-0.00535763047576273
"1666",-0.00325961184601521
"1667",-0.0249435565150446
"1668",-0.0464511812495862
"1669",-0.0371540524925523
"1670",-0.00613742961695598
"1671",0.0323750441072906
"1672",0.0300868789293297
"1673",0.0429892760400211
"1674",0.111606755287939
"1675",0.00841041805076182
"1676",-0.0854517855383255
"1677",0.00334992746231877
"1678",-0.108158526193376
"1679",0.0164978098883151
"1680",-0.0460036152130927
"1681",0.166311243275643
"1682",0.0570746853867382
"1683",0.102018344405345
"1684",0.0132571653715845
"1685",0.0521848486622636
"1686",0.00749984388805927
"1687",0.060026811053796
"1688",0.098947395076091
"1689",0.0587375288614111
"1690",0.0337366242605413
"1691",-0.0374260844720316
"1692",0.032701078310766
"1693",-0.04687902502338
"1694",0.0350961158575289
"1695",-0.0228648260197047
"1696",0.161942518458404
"1697",-0.104388930079831
"1698",0.189503927881169
"1699",0.00820616629115181
"1700",-0.151571307368169
"1701",-0.0393600174190987
"1702",0.000658263653458621
"1703",0.0522205031616095
"1704",0.17308823129672
"1705",0.0844754160447621
"1706",-0.0432238611967804
"1707",-0.00291109428063526
"1708",-0.0478674796906497
"1709",-0.050549651048757
"1710",0.0198134518239917
"1711",-0.0318189337599361
"1712",0.0733190215802059
"1713",0.06808710712152
"1714",-0.219300231831841
"1715",-0.146392785275167
"1716",-0.0277694008772659
"1717",-0.0121885597454453
"1718",-0.0158843703729925
"1719",-0.0984003600735331
"1720",0.0613348486129393
"1721",-0.085322026229616
"1722",0.0171030570519745
"1723",0.0171802317007397
"1724",0.0391487478832462
"1725",-0.00249476165163691
"1726",-0.0110821782986324
"1727",-0.0110972360632623
"1728",-0.0195605947212684
"1729",0.0322724101007871
"1730",0.142058740831057
"1731",0.104363099270982
"1732",-0.0957869004506374
"1733",0.0375622951475131
"1734",0.0502258753861837
"1735",0.0677100819810868
"1736",-0.0443282585492107
"1737",0.0899074944303759
"1738",0.149347556072346
"1739",0.17236326490723
"1740",0.100354307742264
"1741",-0.0235913886500439
"1742",0.127248617869003
"1743",-0.063568395796211
"1744",0.0467809311681761
"1745",-0.0485088862776542
"1746",0.0166509378061955
"1747",-0.0627287183589046
"1748",-0.0860111654759131
"1749",-0.0815308200801989
"1750",0.0334890317907677
"1751",-0.126743090823073
"1752",0.175241661791955
"1753",0.0580401956954042
"1754",-0.0767036150052704
"1755",-0.171439231960488
"1756",0.178415196346416
"1757",0.242052609023752
"1758",0.0526558437709298
"1759",0.0109299512927494
"1760",0.0424879615962094
"1761",0.0264079305537756
"1762",0.145217934332398
"1763",0.190470460122324
"1764",0.149033292917738
"1765",0.0848414700902022
"1766",0.0554085625312863
"1767",0.144917359525024
"1768",-0.0113000073068477
"1769",0.11752951981939
"1770",0.0114866577594509
"1771",0.232536320561206
"1772",0.054357031925148
"1773",-0.009118139908724
"1774",-0.0305417061351289
"1775",0.0818803990498442
"1776",0.0391307441616343
"1777",-0.0193632304621776
"1778",0.107910859370767
"1779",-0.0548089771093218
"1780",0.0599554926579276
"1781",0.127995671513804
"1782",-0.0362423403759454
"1783",0.0224266783666722
"1784",-0.0512208532208822
"1785",0.116200486859776
"1786",0.0794715447358985
"1787",0.271301591958705
"1788",-0.00897241939215462
"1789",-0.0819081215064426
"1790",-0.0325552345599108
"1791",-0.0434719476985566
"1792",-0.118279829771387
"1793",-0.00789851167862963
"1794",0.0541776321463051
"1795",-0.0264659104245451
"1796",0.00958489429345677
"1797",-0.0106673211392546
"1798",-0.0684150565730008
"1799",-0.021592913456828
"1800",0.0104650744643737
"1801",0.0877901613057011
"1802",0.02043122045068
"1803",0.023775218071379
"1804",0.0468703366966284
"1805",-0.0236927106903343
"1806",0.0604151477282018
"1807",-0.031439376033838
"1808",-0.131751955483404
"1809",-0.0300793537468202
"1810",-0.000918352899741603
"1811",-0.0345820347046868
"1812",0.0487664686318846
"1813",-0.119196652622839
"1814",-0.114308236631219
"1815",-0.190408986382261
"1816",-0.00666444812184825
"1817",-0.0508136262267464
"1818",0.108552433722168
"1819",0.00175731068158635
"1820",0.0602021684146445
"1821",-0.0898754105792302
"1822",-0.106069960463124
"1823",-0.00288710391297445
"1824",0.058620592144185
"1825",-0.127855262910374
"1826",-0.0973226124340225
"1827",0.0436797464463178
"1828",-0.00357559843991455
"1829",-0.062286904092682
"1830",0.0501707247432236
"1831",-0.0247921012538697
"1832",-0.0475078340861968
"1833",-0.0339844607171616
"1834",-0.135684208502851
"1835",-0.0582613642935448
"1836",-0.100491403472474
"1837",0.11363105526399
"1838",-0.032068956924911
"1839",0.0363351774399472
"1840",0.0478936527435661
"1841",0.0577839932806004
"1842",-0.015108058858426
"1843",-0.0270992692189246
"1844",-0.0533254467140798
"1845",0.00445957635799696
"1846",-0.0141371014888119
"1847",0.029430745259347
"1848",-0.0690962025030361
"1849",-0.0555992059215555
"1850",0.0463066716617133
"1851",0.14927749526527
"1852",-0.0405470209721311
"1853",-0.00450005265218911
"1854",-0.038079575956648
"1855",0.0115138490571771
"1856",-0.0077135182790276
"1857",0.00671661463232899
"1858",0.0331648076989615
"1859",-0.0203258213273619
"1860",-0.0574296041040249
"1861",0.104355969757124
"1862",-0.0607162404207506
"1863",0.106981843461247
"1864",0.0928243408642022
"1865",0.115786427159263
"1866",-0.054715023518049
"1867",-0.0438451369667039
"1868",0.129601209476572
"1869",0.117192896377024
"1870",-0.0516633764806686
"1871",0.130942312245157
"1872",0.232149991140088
"1873",-0.0623031060371357
"1874",0.0236191297959865
"1875",0.0786995187553893
"1876",0.0296287175545764
"1877",0.189916498410723
"1878",-0.0965308333831942
"1879",0.0665321807103433
"1880",0.0498722676401884
"1881",0.13288415847397
"1882",0.0525480271709797
"1883",-0.116362157337033
"1884",-0.0281382683574829
"1885",0.0692970632288598
"1886",-0.00768918196656041
"1887",-0.0759548494677027
"1888",-0.194344582709832
"1889",-0.0253002078863311
"1890",0.00267962524461654
"1891",0.0854121078295785
"1892",-0.00563750213704511
"1893",-0.0264183320967002
"1894",-0.106083109677559
"1895",0.056572428884147
"1896",-0.0181963399970349
"1897",-0.0555415422342464
"1898",-0.0565794645426922
"1899",0.0747107825236676
"1900",0.00662159931768851
"1901",-0.139092812240447
"1902",-0.0218473672073492
"1903",-0.0704304799247002
"1904",-0.190068163988836
"1905",-0.0768769046626736
"1906",0.0825444498652297
"1907",-0.11105812525596
"1908",-0.0632813910816316
"1909",0.115235274472872
"1910",-0.00952496381836967
"1911",0.0342666854802356
"1912",-0.115799309217709
"1913",0.0191421526309023
"1914",-0.229168231433481
"1915",-0.0533874279727948
"1916",-0.0108850291331421
"1917",-0.077414179277309
"1918",-0.111125777904874
"1919",0.0457992357495005
"1920",0.00555119958016566
"1921",-0.0197208576871035
"1922",-0.102185138625437
"1923",-0.0253572887712608
"1924",-0.0589673632141811
"1925",-0.0444141270637254
"1926",-0.109679340509323
"1927",-0.0225403207055101
"1928",-0.0610270033428843
"1929",0.0387873292937597
"1930",0.0947918383260378
"1931",0.0407433640519937
"1932",0.126699099477392
"1933",0.0763431562847628
"1934",-0.0456296154644993
"1935",0.0858406169672713
"1936",0.0599184995409105
"1937",-0.0216941576337247
"1938",0.101579842065581
"1939",-0.0641278644906886
"1940",-0.0896899467506269
"1941",0.17776587553115
"1942",-0.0948094613981338
"1943",0.067650960525886
"1944",0.0671931492280447
"1945",0.0931837054219315
"1946",0.0166257726181678
"1947",0.170766024374864
"1948",-0.00784939959212649
"1949",0.0802123786532283
"1950",0.0338245350369173
"1951",0.0183587607313586
"1952",0.0850198941607132
"1953",0.0270925881871108
"1954",0.00913502412024507
"1955",0.0468024716998496
"1956",-0.0171025802215092
"1957",0.0272180151831803
"1958",-0.0580131284199963
"1959",-0.0136578114417108
"1960",0.00871715001654203
"1961",-0.0259238189893698
"1962",-0.0787548670566289
"1963",0.0145790152216169
"1964",-0.0514228126932316
"1965",0.0314690907161858
"1966",0.08192949949002
"1967",0.11201007850565
"1968",0.169835617487849
"1969",-0.0832290387761261
"1970",-0.0383706949185358
"1971",0.0814469539597662
"1972",0.0552064269983008
"1973",0.114496029473627
"1974",-0.0855517939026695
"1975",-0.0753588749946676
"1976",-0.0526617959895762
"1977",-0.0586170133817855
"1978",0.0193739135729875
"1979",-0.0838655456693848
"1980",0.0521275092454643
"1981",-0.0542894870184023
"1982",-0.106928394239633
"1983",0.134341110955274
"1984",-0.0746875990901425
"1985",-0.00423957618760656
"1986",0.099050503045176
"1987",-0.150415265797747
"1988",-0.00860266024385602
"1989",0.0874940695567946
"1990",-0.00162195697809086
"1991",-0.0625444711787245
"1992",-0.0101387971796565
"1993",-0.0938403368375846
"1994",0.0216778667063973
"1995",-0.0334128571180015
"1996",-0.0832509730477461
"1997",-0.0589708564503917
"1998",-0.0230707181953827
"1999",0.00630441837928628
"2000",-0.0689411713358901
"2001",0.130488919819125
"2002",-0.0108620853220642
"2003",-0.0895174579146377
"2004",-0.13226555927314
"2005",0.0749470697363736
"2006",0.090828310173552
"2007",-0.0926148458610339
"2008",-0.0804006046088725
"2009",-0.0477078198615508
"2010",-0.0486924535401958
"2011",-0.100527897194336
"2012",-0.011053002765843
"2013",0.00667385540922571
"2014",-0.0640610437669585
"2015",-0.0747120878687361
"2016",-0.0279460242586574
"2017",0.0358486431486381
"2018",-0.0535208177646467
"2019",-0.0473590965273858
"2020",0.10101508673007
"2021",-0.0425805388289835
"2022",-0.0837159357472443
"2023",-0.0618540492545606
"2024",0.00491231655076814
"2025",-0.142813485960254
"2026",0.00648019919384805
"2027",0.0187545605126626
"2028",-0.0318824627229995
"2029",-0.0602302116897127
"2030",0.0142520678501591
"2031",0.0101641410116683
"2032",-0.0756319706237703
"2033",-0.0701365907699083
"2034",-0.109486682051067
"2035",-0.0386921148729565
"2036",-0.0566554003588553
"2037",-0.0699516207651338
"2038",-0.0853933846927558
"2039",-0.0346332363086979
"2040",-0.100569634079918
"2041",0.00130581573106617
"2042",-0.01951324413815
"2043",-0.0394592661680622
"2044",-0.0859553549490831
"2045",-0.155064100637782
"2046",-0.121986918811054
"2047",-0.134358806768185
"2048",-0.125944509134049
"2049",-0.0594921773400828
"2050",0.0204109255645267
"2051",-0.0310936964196726
"2052",-0.0779337404494022
"2053",-0.129162343037838
"2054",0.0506815937748021
"2055",-0.0829700099126263
"2056",0.00254157060945536
"2057",0.0207565852927577
"2058",-0.0212194722264342
"2059",-0.012005995058338
"2060",-0.0179051581139249
"2061",-0.0815204799407732
"2062",-0.0757306244999818
"2063",-0.0201444421069668
"2064",-0.111003691414807
"2065",-0.0497910835257167
"2066",-0.115734898586064
"2067",-0.0509073966293562
"2068",0.000498933115516056
"2069",-0.0247072656844288
"2070",-0.00809704600073917
"2071",-0.0331461535875232
"2072",0.0368770316814161
"2073",0.115056254745876
"2074",-0.0501638292575364
"2075",-0.0636157456305315
"2076",0.0141260794510678
"2077",0.0511661905128543
"2078",-0.0473671169178881
"2079",0.0433374770417148
"2080",-0.0766440037969768
"2081",-0.0627315710234884
"2082",-0.102820448292216
"2083",-0.00539439316369706
"2084",-0.0147662959062777
"2085",-0.00388195675063325
"2086",-0.120116471423986
"2087",-0.0219335903349514
"2088",-0.119961060016386
"2089",0.0160621848078074
"2090",-0.103583625535931
"2091",-0.098107077598959
"2092",-0.0339915436657326
"2093",-0.0700789221319744
"2094",0.0469482518731662
"2095",0.0513295760579629
"2096",0.0402536069833396
"2097",0.22454852060047
"2098",0.0739787423148175
"2099",-0.0238106103013714
"2100",-0.100922117217619
"2101",0.147258919503374
"2102",0.15323468004619
"2103",-0.0210272538285811
"2104",0.00614934562732448
"2105",0.0170117585158738
"2106",-0.0756766354171448
"2107",0.109597926128154
"2108",-0.072959210477731
"2109",-0.00307661457716473
"2110",0.109015135067665
"2111",-0.0312706052950508
"2112",0.0797923230084703
"2113",-0.00945066859649183
"2114",-0.0743650263786295
"2115",-0.0674276659068019
"2116",-0.060500905885935
"2117",0.0423549468899605
"2118",0.0127692090468997
"2119",0.0687188313167226
"2120",0.181952942010718
"2121",-0.0132193824960181
"2122",-0.0165241444793104
"2123",0.00716133495041338
"2124",0.0925908460915752
"2125",-0.10485646539663
"2126",0.0820417765477305
"2127",0.16935988833271
"2128",0.0286477700605627
"2129",0.068049823583742
"2130",0.111922161968949
"2131",0.000912227746835424
"2132",-0.0217905059657284
"2133",0.0452127568023162
"2134",0.0121465812301595
"2135",-0.0612296666915044
"2136",-0.119176789621253
"2137",0.148764587491662
"2138",-0.0333588728816175
"2139",-0.0514431455929686
"2140",-0.0930290269285724
"2141",0.0612299335072174
"2142",-0.127385228167295
"2143",-0.0314357428785421
"2144",0.0603039809373706
"2145",0.0587500056624386
"2146",-0.0314757181076081
"2147",0.0264436838925838
"2148",-0.10936194668471
"2149",-0.117089841454625
"2150",0.148484564074874
"2151",-0.0398817119140809
"2152",-0.0328441638570423
"2153",-0.00214836039710034
"2154",-0.0857934607711247
"2155",-0.0484664774583021
"2156",-0.0770897143274378
"2157",0.0291589521923625
"2158",0.0496642319678955
"2159",-0.0415260029305991
"2160",-0.0356243564044834
"2161",0.0812544061590316
"2162",0.0458265240459948
"2163",0.0800742446352511
"2164",0.015611176694921
"2165",-0.0270233892489515
"2166",-0.0388518734113046
"2167",0.0711974600061328
"2168",0.0950153030013542
"2169",0.0925505785284803
"2170",0.0265872616685476
"2171",-0.0537080965228833
"2172",0.0536312182780773
"2173",-0.0621184133289843
"2174",-0.0265165523721698
"2175",-0.0181468492624348
"2176",-0.119106316207997
"2177",0.0961643836659192
"2178",0.0385259460998871
"2179",-0.0398089662934006
"2180",-0.0300181963347173
"2181",0.0261597994792741
"2182",-0.0598623018099011
"2183",-0.0421870257132748
"2184",-0.0121389007985609
"2185",-0.0135575697774876
"2186",0.0348156851081838
"2187",0.0153912365469318
